high,low,close,volume,timestamp
28323.63228,28323.62906,28323.62906,1.998,1.68061E+12
28323.62906,28303.9982,28303.9982,6108.790324,1.68062E+12
28303.9982,28213.89032,28213.89032,32103.13058,1.68062E+12
28220.13905,28213.46675,28220.13905,1860.757391,1.68062E+12
28220.13905,28150.06971,28150.14614,23132.52921,1.68062E+12
28150.16563,28130.9227,28138.14932,6949.740513,1.68062E+12
28193.89294,28138.14932,28187.11819,16393.83097,1.68062E+12
28187.11903,28187.11819,28187.11903,22401.19616,1.68062E+12
28187.11925,28127.57715,28127.57715,15113.685,1.68062E+12
28152.96161,28127.57715,28152.73446,4515.11049,1.68062E+12
28207.76009,28152.73446,28207.76009,12432.07012,1.68062E+12
28247.29855,28066.39811,28236.97124,105327.9702,1.68062E+12
28236.97124,28216.31557,28216.31557,6483.466423,1.68062E+12
28218.85214,28216.31557,28216.31557,1518.48,1.68062E+12
28216.31557,28203.24141,28205.64361,11546.56501,1.68062E+12
28205.64361,28163.39673,28163.39673,12440.442,1.68062E+12
28163.39673,28148.36933,28148.36933,4427.366001,1.68062E+12
28148.36933,28140.25116,28140.25116,2392.266346,1.68062E+12
28140.25116,28098.22093,28098.25242,10363.8651,1.68062E+12
28098.25242,27996.61916,27996.61916,35781.70455,1.68062E+12
28033.18843,27996.61916,28010.75243,15796.65229,1.68062E+12
28010.75243,28010.74928,28010.75243,2.002002002,1.68062E+12
28025.63023,28010.75243,28025.63023,4726.39368,1.68062E+12
28032.51536,28025.63023,28032.51536,2186.85096,1.68062E+12
28039.65902,28032.51536,28039.65902,2268.67905,1.68062E+12
28065.64536,28039.65902,28065.6422,9617.802724,1.68062E+12
28065.64536,28065.6422,28065.64536,1.001001001,1.68062E+12
28065.64536,28065.6422,28065.64536,2.202202202,1.68062E+12
28065.64536,28048.02307,28048.02307,5583.277385,1.68062E+12
28048.02307,28029.40591,28029.40628,7002.247121,1.68062E+12
28029.75586,28029.40628,28029.75586,111.1412015,1.68062E+12
28043.35005,28029.75586,28043.35005,4317.5781,1.68063E+12
28054.0276,28043.35005,28054.0276,4233.542428,1.68063E+12
28117.49848,28054.0276,28117.49848,14283.2,1.68063E+12
28117.52603,28117.49848,28117.52603,8.734818938,1.68063E+12
28117.52603,28117.17434,28117.17434,111.489219,1.68063E+12
28162.43437,28117.17434,28162.43437,16676.11938,1.68063E+12
28195.40577,28162.43437,28195.40577,10440.03294,1.68063E+12
28195.40577,28195.37415,28195.37415,10.01001001,1.68063E+12
28210.34091,28195.37415,28210.34091,4737.048504,1.68063E+12
28239.25001,28210.34091,28225.86884,13887.23295,1.68063E+12
28225.86884,28219.27047,28219.27047,2088.468468,1.68063E+12
28219.27047,28195.05259,28195.05259,7033.28933,1.68063E+12
28195.05259,28167.0159,28167.0159,8877.299508,1.68063E+12
28167.0159,28160.70336,28160.70336,1999.359359,1.68063E+12
28178.04871,28160.70336,28178.04871,5493.22128,1.68063E+12
28187.84035,28178.04871,28187.84035,3100.23666,1.68063E+12
28187.84035,28135.85915,28135.85915,16464.49362,1.68063E+12
28135.85915,28119.13374,28135.85915,200019.9083,1.68063E+12
28138.19209,28135.85915,28138.19209,739.26,1.68064E+12
28162.53606,28138.19209,28162.53606,7712.267116,1.68064E+12
28170.18431,28162.53606,28170.18431,2422.306953,1.68064E+12
28177.83567,28170.18431,28177.83567,2422.964837,1.68064E+12
28181.66252,28177.83567,28181.66252,1211.729208,1.68064E+12
28195.90385,28181.66252,28195.90385,4508.634485,1.68064E+12
28244.63417,28184.6474,28244.63417,22964.4205,1.68064E+12
28259.43763,28244.63417,28259.43763,4683.159294,1.68064E+12
28259.43763,28252.29275,28252.29275,2260.17017,1.68064E+12
28263.80609,28252.29275,28263.80609,2433.394634,1.68064E+12
28263.80609,28256.7479,28256.7479,2232.572573,1.68064E+12
28256.7479,28249.24592,28249.24592,2373.251719,1.68064E+12
28249.24592,28241.65781,28241.65781,2400.820821,1.68064E+12
28241.65781,28233.89428,28233.89428,2456.656657,1.68064E+12
28250.37759,28229.17266,28229.17266,201528.0446,1.68064E+12
28229.17266,28199.13983,28199.13983,10301.85163,1.68064E+12
28221.76848,28199.13983,28221.76848,7162.796664,1.68065E+12
28221.76848,28215.44247,28215.44247,2002.922923,1.68065E+12
28215.44247,28215.15795,28215.15795,90.09009009,1.68065E+12
28215.15795,28203.21498,28203.21498,3751.631632,1.68065E+12
28203.21498,28197.51231,28197.51231,1804.834835,1.68065E+12
28197.51231,28183.22366,28183.22366,4523.014113,1.68065E+12
28183.22366,28149.78111,28149.78111,10590.58296,1.68065E+12
28150.0334,28149.78111,28150.0334,79.92,1.68065E+12
28150.0334,28136.38355,28136.38355,6464.563001,1.68065E+12
28136.38355,28111.52804,28124.1664,206913.7874,1.68065E+12
28151.65707,28124.1664,28151.65707,8722.723949,1.68065E+12
28173.40566,28151.65707,28173.40566,207964.5068,1.68065E+12
28173.62666,28173.40566,28173.62666,69.93,1.68065E+12
28173.62666,28156.26346,28156.26346,5699.519877,1.68065E+12
28233.4588,28156.26346,28233.4588,22127.68234,1.68065E+12
28428.27675,28233.4588,28428.27675,51722.50884,1.68065E+12
28428.27675,28409.80078,28409.80078,4789.888422,1.68065E+12
28420.54138,28409.80078,28420.54138,2784.686716,1.68066E+12
28455.83399,28420.54138,28455.83399,10882.67574,1.68066E+12
28667.99819,28455.83399,28667.35684,56928.2679,1.68066E+12
28685.85504,28583.86407,28583.86407,30678.87062,1.68066E+12
28633.39915,28583.86407,28633.39915,9424.284029,1.68066E+12
28633.39915,28599.56529,28599.56529,10273.31532,1.68066E+12
28610.52033,28599.56529,28610.52033,3197.182713,1.68066E+12
28610.52033,28610.02588,28610.02588,150.1501502,1.68066E+12
28616.60016,28610.02588,28616.60016,1996.324065,1.68066E+12
28616.60016,28612.41154,28612.41154,1271.874467,1.68066E+12
28612.41154,28604.49832,28604.49832,1201.472007,1.68066E+12
28610.90401,28604.49832,28610.27771,3336.81972,1.68066E+12
28624.09955,28610.27771,28624.09955,4196.813515,1.68066E+12
28642.56606,28624.09955,28642.56606,4402.78238,1.68066E+12
28642.56606,28640.42228,28640.42228,650.6506507,1.68066E+12
28748.84881,28640.42228,28668.67122,115959.4155,1.68066E+12
28682.26537,28604.2233,28604.2233,21153.02302,1.68066E+12
28604.2233,28596.96791,28596.96791,1201.225006,1.68066E+12
28602.20781,28568.18128,28568.18128,8423.859116,1.68066E+12
28575.55382,28566.82499,28575.55382,2164.190104,1.68066E+12
28575.55382,28522.90013,28522.90013,18583.982,1.68066E+12
28527.96178,28522.90013,28524.06915,2746.542647,1.68066E+12
28524.06915,28496.91843,28496.91843,8358.869904,1.68066E+12
28499.35157,28496.91843,28499.35157,749.25,1.68066E+12
28499.42349,28486.33613,28486.46231,4537.249298,1.68067E+12
28486.68936,28486.46231,28486.68936,69.93,1.68067E+12
28496.42101,28486.68936,28496.42101,2997,1.68067E+12
28508.58792,28496.42101,28508.58792,3746.25,1.68067E+12
28518.38823,28508.58792,28518.38823,3016.98,1.68067E+12
28525.69087,28518.38823,28525.69087,2247.75,1.68067E+12
28530.55982,28525.69087,28530.55982,1498.5,1.68067E+12
28552.97123,28530.55982,28552.97123,5693.865285,1.68067E+12
28567.76076,28552.97123,28567.76076,4495.5,1.68067E+12
28579.26212,28561.93352,28561.93352,8761.551139,1.68067E+12
28564.39857,28561.93352,28564.39857,749.25,1.68067E+12
28566.07328,28563.60816,28566.07328,989.4902402,1.68067E+12
28566.86214,28566.07328,28566.86214,239.76,1.68067E+12
28566.86214,28538.19488,28538.19488,7402.887482,1.68067E+12
28538.19488,28532.16753,28532.16753,1854.784785,1.68067E+12
28532.16753,28522.89842,28522.89842,2852.75326,1.68067E+12
28522.89842,28522.37807,28522.37807,160.1601602,1.68067E+12
28534.55052,28522.37807,28534.55052,3746.25,1.68067E+12
28554.87582,28534.55052,28554.87582,6243.69006,1.68067E+12
28567.20058,28554.87582,28567.20058,3746.25,1.68067E+12
28597.78251,28567.20058,28597.78251,11443.68945,1.68067E+12
28597.78251,28597.35407,28597.35407,130.1301301,1.68067E+12
28601.89315,28597.35407,28601.89315,1188.81,1.68067E+12
28601.89315,28591.05161,28591.05161,3292.99928,1.68068E+12
28591.05161,28590.88684,28590.88684,50.05005005,1.68068E+12
28595.82009,28590.88684,28595.82009,1498.5,1.68068E+12
28595.82009,28594.64397,28594.64397,357.2398073,1.68068E+12
28594.64397,28594.54511,28594.54511,30.03003003,1.68068E+12
28594.54511,28543.55416,28543.55416,17007.5952,1.68068E+12
28544.36504,28543.55416,28544.36504,249.75,1.68068E+12
28549.23056,28544.36504,28549.23056,1498.5,1.68068E+12
28549.23056,28539.48044,28539.48044,3003.003003,1.68068E+12
28539.48044,28517.93173,28517.93173,6638.749138,1.68068E+12
28524.38031,28517.93173,28524.38031,1986.947795,1.68068E+12
28534.07587,28524.34782,28534.07587,3007.01001,1.68068E+12
28538.94051,28534.07587,28538.94051,1498.5,1.68068E+12
28538.94051,28533.01295,28533.01295,1825.935936,1.68068E+12
28533.01295,28517.23766,28517.4646,4930.301051,1.68068E+12
28517.4646,28509.69228,28509.69228,2395.140567,1.68068E+12
28587.25264,28509.69228,28587.25264,24972.49225,1.68068E+12
28591.42723,28586.49486,28591.42723,1728.73023,1.68068E+12
28598.82657,28591.42723,28598.82657,2247.75,1.68068E+12
28598.85946,28598.82657,28598.85946,9.99,1.68068E+12
28598.85946,28590.95246,28590.95246,2401.972078,1.68069E+12
28590.95246,28590.78772,28590.78772,50.05005005,1.68069E+12
28603.12035,28590.78772,28603.12035,3746.25,1.68069E+12
28603.12035,28579.33807,28579.33807,7225.000856,1.68069E+12
28579.33807,28575.3882,28575.3882,1200.249249,1.68069E+12
28576.83471,28575.3882,28576.83471,439.56,1.68069E+12
28576.83471,28576.76882,28576.76882,20.02002002,1.68069E+12
28577.0647,28576.76882,28577.0647,89.91,1.68069E+12
28588.30926,28571.88978,28571.88978,8405.750273,1.68069E+12
28571.88978,28567.94146,28567.94146,1199.936453,1.68069E+12
28567.94146,28559.52607,28559.52607,3478.454381,1.68069E+12
28559.65754,28559.52607,28559.65754,39.96,1.68069E+12
28559.65754,28555.71153,28555.71153,1199.422748,1.68069E+12
28568.49292,28555.71153,28568.49292,3884.7114,1.68069E+12
28568.49292,28568.49237,28568.49237,0.167645646,1.68069E+12
28574.97987,28568.49237,28574.97987,1971.44658,1.6807E+12
28599.9795,28574.97987,28599.9795,9717.833975,1.6807E+12
28632.00683,28581.51082,28581.51082,23536.44857,1.6807E+12
28581.51082,28573.60924,28573.60924,2400.51502,1.6807E+12
28574.22305,28573.60924,28573.60924,372.9740666,1.6807E+12
28573.60924,28420.14634,28420.14634,43194.69683,1.6807E+12
28447.65374,28420.14634,28447.65374,7219.240354,1.6807E+12
28486.6203,28447.65374,28486.6203,10220.68837,1.6807E+12
28720.70993,28486.6203,28711.223,65677.55505,1.6807E+12
28711.223,28619.98231,28620.41849,20924.3431,1.6807E+12
28620.41849,28601.99789,28608.20947,6246.036955,1.6807E+12
28608.20947,28589.47095,28589.47095,5690.8629,1.6807E+12
28589.47095,28514.88008,28514.88008,24963.99943,1.6807E+12
28514.88008,28476.0045,28476.0045,8137.090993,1.6807E+12
28476.0045,28402.66495,28407.20833,20438.9273,1.6807E+12
28407.40052,28407.20833,28407.40052,59.94,1.6807E+12
28407.40052,28394.94358,28394.94358,3885.634922,1.6807E+12
28414.06769,28394.94358,28414.06769,4771.79605,1.6807E+12
28458.56643,28343.96527,28343.96527,55865.80539,1.6807E+12
28343.96527,28203.6227,28242.51526,59334.60479,1.6807E+12
28242.51526,28179.65079,28188.25675,23368.53714,1.6807E+12
28210.16401,28132.51082,28184.99143,113038.5912,1.6807E+12
28199.52297,28150.87282,28187.50129,103019.1252,1.6807E+12
28191.71327,28184.45626,28184.45626,3627.0947,1.6807E+12
28195.15199,28184.45626,28195.15199,3382.48137,1.68071E+12
28195.27836,28195.15199,28195.27836,39.96,1.68071E+12
28195.27836,28140.4353,28149.51281,18609.80985,1.68071E+12
28149.51281,28134.77217,28134.77217,3994.129692,1.68071E+12
28142.41877,28134.77217,28142.41877,2419.919188,1.68071E+12
28146.24324,28142.41877,28146.24324,1210.206231,1.68071E+12
28146.24324,27927.98699,27927.99483,56342.36206,1.68071E+12
27953.16977,27923.80017,27953.16977,24886.127,1.68071E+12
28009.85717,27953.16977,28009.85717,23047.96987,1.68071E+12
28030.85214,28000.76907,28000.76907,16202.06591,1.68071E+12
28000.76907,27963.92247,27963.92247,11695.19875,1.68071E+12
27979.07726,27963.92247,27979.07726,4811.0978,1.68071E+12
28024.7485,27979.07726,28024.7485,14491.0946,1.68071E+12
28049.0569,28024.7485,28049.0569,8398.502804,1.68071E+12
28070.06747,28049.0569,28070.06747,6659.334,1.68071E+12
28080.43405,28070.06747,28080.43405,3284.785028,1.68071E+12
28097.37063,28080.43405,28097.37063,5365.268717,1.68071E+12
28097.7125,28060.01622,28060.01622,12052.07421,1.68071E+12
28060.01622,28024.19857,28024.29937,11387.97401,1.68071E+12
28024.29937,27972.10703,27972.10703,16405.58508,1.68071E+12
27972.10703,27916.06013,27916.06013,15008.49071,1.68071E+12
27916.06013,27842.14527,27904.51055,23902.60991,1.68071E+12
27924.67036,27904.51055,27924.67036,5397.65469,1.68071E+12
27980.32152,27924.67036,27980.32152,18324.84419,1.68071E+12
27980.32152,27952.93474,27952.93474,6599.296485,1.68071E+12
27986.04902,27952.93474,27986.04902,10516.20541,1.68071E+12
28005.01108,27986.04902,28005.01108,6019.038615,1.68071E+12
28041.00427,28005.01108,28041.00427,11702.38698,1.68072E+12
28050.83065,28041.00427,28050.83065,3110.947287,1.68072E+12
28077.76511,28050.83065,28077.70162,8544.516443,1.68072E+12
28077.70162,28024.43287,28024.43287,16862.89965,1.68072E+12
28035.0532,28024.43287,28035.0532,3363.282114,1.68072E+12
28035.0532,27985.94697,27985.94697,13707.74358,1.68072E+12
27985.94697,27978.31183,27978.31183,2042.362362,1.68072E+12
28007.41519,27978.31183,28007.41519,9237.601007,1.68072E+12
28007.41519,28000.88502,28000.88502,2072.302302,1.68072E+12
28004.67931,28000.88502,28004.67931,1204.11963,1.68072E+12
28014.83054,28004.67931,28014.83054,2016.81117,1.68072E+12
28045.12812,28000.33388,28045.12812,20090.32272,1.68072E+12
28085.94656,28045.12812,28085.89641,8923.468358,1.68072E+12
28185.23021,28085.89641,28169.09527,28376.82443,1.68072E+12
28224.67149,28146.28588,28215.56802,29404.22805,1.68072E+12
28272.18532,28212.40269,28272.18532,20145.82121,1.68072E+12
28272.18532,28264.66829,28264.66829,2374.54783,1.68072E+12
28264.66829,28205.55023,28205.55023,19913.28157,1.68072E+12
28221.96773,28205.55023,28221.96773,5190.072511,1.68073E+12
28254.67703,28221.96773,28254.67703,10338.66948,1.68073E+12
28275.07968,28254.67703,28275.07968,8810.093536,1.68073E+12
28275.07968,28230.48781,28230.51941,12912.60914,1.68073E+12
28230.51941,28173.72197,28173.72197,20582.15443,1.68073E+12
28173.72197,28167.28951,28167.28951,254.5339312,1.68073E+12
28167.28951,28167.27992,28167.27992,3.039167963,1.68073E+12
28174.92805,28167.27992,28174.92805,2422.714921,1.68073E+12
28178.75329,28174.92805,28178.75329,1211.604146,1.68073E+12
28182.57931,28178.75329,28182.57931,1211.768648,1.68073E+12
28182.57931,28182.53949,28182.53949,12.60969933,1.68073E+12
28182.53949,28162.63205,28162.63205,6305.952113,1.68073E+12
28162.63221,28162.63205,28162.63221,0.04995,1.68073E+12
28162.63221,28146.34076,28162.63221,199374.4576,1.68073E+12
28202.53001,28162.63221,28202.53001,12635.93001,1.68074E+12
28202.53001,28164.24829,28164.24829,8965.819983,1.68074E+12
28164.24829,28163.92285,28163.92285,103.1031031,1.68074E+12
28167.74585,28163.92285,28167.74585,1211.130874,1.68074E+12
28176.80936,28155.19238,28176.80936,199843.9047,1.68074E+12
28176.86413,28176.80936,28176.86413,17.34872291,1.68074E+12
28176.86413,28176.81434,28176.81434,15.76933168,1.68074E+12
28176.81447,28176.81434,28176.81447,0.03996,1.68074E+12
28176.81447,28061.89947,28061.89947,38186.87656,1.68074E+12
28069.51534,28061.89947,28069.51534,2413.650815,1.68074E+12
28069.51534,28069.51534,28069.51534,0.00094905,1.68074E+12
28084.68694,28069.51534,28084.68694,4807.821823,1.68074E+12
28092.31211,28084.68694,28092.31211,2415.615972,1.68074E+12
28092.31538,28092.31122,28092.31538,1.598542153,1.68074E+12
28092.31538,28007.77142,28007.77142,24233.00589,1.68074E+12
28007.77142,27959.08608,27959.08608,13891.76639,1.68074E+12
27970.44456,27959.08608,27970.44456,3607.454652,1.68074E+12
27993.24509,27970.44441,27993.24509,7239.33728,1.68074E+12
27997.03742,27993.24509,27997.0278,1206.843336,1.68074E+12
27997.02938,27997.0278,27997.02938,0.4995,1.68074E+12
27997.02938,27899.62784,27899.79248,34159.85295,1.68074E+12
27926.66481,27899.79248,27926.62742,4815.904682,1.68074E+12
27930.41334,27926.62742,27930.41334,1203.428115,1.68074E+12
27966.5082,27930.41334,27966.5082,11469.36547,1.68074E+12
28003.19161,27966.5082,28003.19161,14372.91983,1.68075E+12
28003.19161,28003.12853,28003.12853,20.02002002,1.68075E+12
28035.36553,28003.12853,28035.36553,10227.18353,1.68075E+12
28048.6179,28035.36553,28048.6179,4202.602445,1.68075E+12
28052.42199,28048.6179,28052.42199,1206.172355,1.68075E+12
28052.83206,28052.42199,28052.83206,0.1453545,1.68075E+12
28052.83206,28052.83206,28052.83206,0.001144854,1.68075E+12
28052.83238,28052.83206,28052.83238,0.099799601,1.68075E+12
28053.68311,28049.03479,28049.03479,1743.560362,1.68075E+12
28049.03794,28049.03479,28049.03479,1.9972008,1.68075E+12
28049.03479,28029.55788,28029.55788,6176.832255,1.68075E+12
28029.97292,28010.60926,28010.60926,9604.129196,1.68075E+12
28016.90544,28010.60887,28016.90544,1998.225666,1.68075E+12
28037.65999,28016.90544,28037.65999,6847.195766,1.68075E+12
28037.65999,28036.9971,28037.02859,220.3089189,1.68075E+12
28037.02859,28036.9971,28036.99741,10.0899,1.68075E+12
28037.00686,28036.99671,28036.99679,6.243703323,1.68075E+12
28054.73656,28036.99679,28054.73656,5626.313691,1.68075E+12
28054.7367,28054.73656,28054.7367,0.044955,1.68075E+12
28056.86011,28054.7367,28056.86011,673.3391612,1.68075E+12
28058.54012,28056.86011,28058.54012,0.708649136,1.68075E+12
28058.54044,28058.54012,28058.54012,0.1998,1.68075E+12
28058.54017,28051.0895,28051.09045,2363.177407,1.68075E+12
28125.77417,28051.09045,28125.77417,23688.57509,1.68075E+12
28126.12264,28125.77417,28126.11632,112.3626186,1.68075E+12
28126.12264,28126.11632,28126.12264,2.002002002,1.68075E+12
28126.18572,28116.22034,28116.22036,3176.352373,1.68075E+12
28119.39001,28116.22036,28119.37424,1008.99,1.68076E+12
28119.37424,28117.76252,28117.76252,510.5105105,1.68076E+12
28117.76252,28111.54972,28111.54972,1968.025916,1.68076E+12
28112.46425,28111.52191,28112.46425,307.3279042,1.68076E+12
28112.46425,28108.64735,28108.64739,1210.176977,1.68076E+12
28108.73,28074.3262,28074.3262,10929.49802,1.68076E+12
28074.3262,28074.32611,28074.32611,0.029086587,1.68076E+12
28074.3262,28058.10572,28058.10732,5143.129922,1.68076E+12
28058.11152,28058.10732,28058.11041,1.679666253,1.68076E+12
28058.1105,28058.10955,28058.10955,0.326482092,1.68076E+12
28058.10981,28058.10955,28058.10981,0.172870558,1.68076E+12
28058.17016,28058.10981,28058.17016,19.13803806,1.68076E+12
28058.17016,28058.1546,28058.15463,4.946169688,1.68076E+12
28058.19276,28058.15463,28058.15652,24.58066373,1.68076E+12
28058.15652,28016.94821,28016.94821,13780.19565,1.68076E+12
28016.94829,28016.94821,28016.94829,0.027551921,1.68076E+12
28016.94829,28016.62926,28016.62926,101.2172222,1.68076E+12
28016.62966,28016.62926,28016.62966,0.126969404,1.68076E+12
28016.62966,28015.74625,28015.74678,280.4499265,1.68076E+12
28015.74678,28015.74626,28015.74642,0.214144194,1.68076E+12
28015.7465,28015.74389,28015.74389,0.850643156,1.68076E+12
28015.74416,28015.74389,28015.74416,0.085052862,1.68076E+12
28015.74416,28014.82603,28014.91092,338.6011118,1.68076E+12
28014.91092,28014.90109,28014.90111,3.126288003,1.68076E+12
28026.74903,28014.90111,28026.74903,3758.659581,1.68076E+12
28030.20036,28026.29506,28030.20036,1382.764398,1.68076E+12
28030.21534,28030.20036,28030.21534,0.195806997,1.68076E+12
28030.54611,28030.21534,28030.21534,229.8116223,1.68076E+12
