high,low,close,volume,timestamp
30813.67032,30812.80059,30813.67032,1.00E-18,1.68146E+12
30813.67032,30813.67032,30813.67032,1.00E-18,1.68146E+12
30813.67032,30813.67032,30813.67032,1.00E-18,1.68146E+12
30813.67032,30809.2484,30809.2484,1201.646912,1.68146E+12
30809.2484,30798.70796,30798.70796,2864.691889,1.68146E+12
30798.70796,30798.70796,30798.70796,1.00E-18,1.68146E+12
30798.70796,30794.28926,30794.28926,1201.063443,1.68146E+12
30794.28926,30785.45473,30785.45473,2401.609991,1.68146E+12
30785.45473,30785.45473,30785.45473,1.00E-18,1.68146E+12
30785.45473,30785.45473,30785.45473,1.00E-18,1.68146E+12
30785.45473,30785.45473,30785.45473,1.00E-18,1.68146E+12
30785.45473,30776.62399,30776.62399,2400.921045,1.68146E+12
30776.62399,30740.16626,30740.16626,9915.858619,1.68146E+12
30740.16626,30725.59457,30725.59457,6607.081499,1.68146E+12
30731.63223,30725.59457,30731.63223,2273.94378,1.68146E+12
30736.70643,30721.25396,30721.25396,5882.82972,1.68146E+12
30725.5862,30721.25396,30725.5862,1631.810526,1.68146E+12
30725.5862,30725.45332,30725.45332,50.05005005,1.68146E+12
30751.97942,30725.45332,30751.97942,9989.001,1.68146E+12
30760.14909,30751.97942,30760.14909,3075.606398,1.68146E+12
30775.1125,30760.14909,30775.1125,8134.184175,1.68147E+12
30780.83839,30775.1125,30780.83839,2154.31353,1.68147E+12
30788.44859,30780.83839,30788.44859,2516.785425,1.68147E+12
30797.9882,30788.44859,30797.9882,3984.923391,1.68147E+12
30805.16435,30797.9882,30805.16435,1950.457715,1.68147E+12
30807.15681,30805.16435,30807.15681,749.25,1.68147E+12
30807.15681,30801.34094,30801.34094,2187.087087,1.68147E+12
30801.34094,30799.87428,30799.87428,797.3107666,1.68147E+12
30799.87428,30799.87428,30799.87428,1.00E-18,1.68147E+12
30799.87428,30782.09709,30799.87428,199295.7939,1.68147E+12
30805.97776,30799.87428,30805.97776,1998,1.68147E+12
30807.22574,30786.16279,30786.16279,6403.603345,1.68147E+12
30795.35002,30786.16279,30795.35002,2497.5,1.68147E+12
30799.01871,30795.35002,30799.01871,1201.090188,1.68147E+12
30818.89317,30799.01871,30818.89317,5605.050884,1.68147E+12
30821.33615,30818.89317,30821.33615,2096.066066,1.68147E+12
30823.91615,30820.24268,30823.91615,1559.883283,1.68147E+12
30861.6307,30823.91615,30861.6307,12337.10706,1.68147E+12
30862.12601,30861.6307,30862.12601,161.9771447,1.68147E+12
30862.12601,30847.16219,30847.16219,4893.994511,1.68147E+12
30847.16219,30834.65083,30834.65083,5675.005104,1.68147E+12
30834.65083,30816.03153,30816.03153,5058.719437,1.68147E+12
30816.03153,30796.38656,30796.38656,5339.04256,1.68148E+12
30809.56009,30796.38656,30809.56009,4312.45323,1.68148E+12
30809.56009,30799.30217,30799.30217,3357.927691,1.68148E+12
30805.88951,30799.30217,30805.88951,2156.43141,1.68148E+12
30805.88951,30805.88951,30805.88951,1.00E-18,1.68148E+12
30805.88951,30789.73159,30789.73159,5289.861243,1.68148E+12
30789.73159,30715.23596,30715.23596,22112.82756,1.68148E+12
30715.23596,30695.17792,30695.17792,4546.173662,1.68148E+12
30695.17792,30678.1929,30678.1929,3850.875473,1.68148E+12
30686.04139,30678.1929,30686.04139,1779.57864,1.68148E+12
