high,low,close,volume,timestamp
29382.8593947506375727157229824464193322967556,29257.1318062790773243752764757018581173257025,29257.1318062790773243752764757018581173257025,1.9786599234451434,1681934400
29347.3334880422136591522046891883764678337536,29289.0188339413423977746404149599506449684996,29289.0188339413423977746404149599506449684996,1.109743438301297,1681930800
29364.9334340812015359385820521050761088538489,29294.92358382177211468165044883233078904384,29294.92358382177211468165044883233078904384,1.3752542433636965,1681927200
29377.6073405096283172958790722789905705145025,29214.0817028225408675474268518813493648597289,29315.5418307825087131108052233559475373605441,2.3587270163566645,1681923600
29378.4134649163018550940701732088863018750224,29273.41556016607377907800253271439708250809,29377.6073405096283172958790722789905705145025,1.0592968655555675,1681920000
29455.2057886390060234070993799564556404535824,29247.6904226064413096116039740480312223275625,29273.41556016607377907800253271439708250809,2.526949335694893,1681916400
29478.1101161677176821050239792510931216311969,29315.8117169264718824644009635325445616822025,29455.2057886390060234070993799564556404535824,1.9445384326833095,1681912800
29317.0872412734629573924372102476863841596484,29266.3430822466047743586050976449286760708496,29317.0872412734629573924372102476863841596484,0.642115257853528,1681909200
29367.3577782835608429468243463360050559240921,29260.8528830973741974773952564976696402964689,29273.5761190616808572847572991660584347336801,2.0757575510429866,1681905600
29444.5349253430307968047972763233878622432196,29243.5592005994216309061172675337631749925529,29336.370340897467920927942028528082908736,2.0063748380017317,1681902000
29243.5592005994216309061172675337631749925529,29147.3498489112869421447947444982791841735025,29243.5592005994216309061172675337631749925529,2.093037878925196,1681898400
29285.3130555380782472493096190086446472976225,29082.8031421256269377854963564046430105180416,29225.5125014204109701227510856299265184864025,4.480531203136096,1681894800
30062.6645660683092970788263911230538714392409,29215.5065211715960712157081088145708175729216,29215.5065211715960712157081088145708175729216,20.7193622292338,1681891200
30072.0414158123403244933247426203635449344836,29988.2616630490161123519981352671770508020241,30062.6645660683092970788263911230538714392409,1.3938780981982175,1681887600
30293.5554066347772013724755274902484643698089,30038.4712060198963664007706644327053501631241,30038.4712060198963664007706644327053501631241,3.208512540645072,1681884000
30302.4886363937994700411568085723472166352016,30202.3823496943995311523632754635194985668864,30293.5554066347772013724755274902484643698089,0.9674292520705378,1681880400
30220.6883882718268106200785110178910666094401,30187.4452968618575923974297359795451289403289,30202.3823496943995311523632754635194985668864,0.5678229661844134,1681876800
30265.4990914054617176613930277601293508867556,30210.8270304052694818462092260645350716780625,30220.6883882718268106200785110178910666094401,0.8987773614187333,1681873200
30308.3229674962165447721757476833022654179201,30165.5646302669834273679623831209513798829764,30211.6013287117863465843854658878794660172929,2.913459798142933,1681869600
30334.8097750308746825429013286613811742933636,30265.5819731612714699296506739585563889368964,30265.5819731612714699296506739585563889368964,1.0606333366708915,1681866000
30362.4841810728021280599325906716107496824449,30319.8007193901141690355555570907314525425216,30334.8097750308746825429013286613811742933636,0.6966734886772927,1681862400
30357.83230886395598676709820582475446130625,30324.4698991023283601895096015189962300465604,30357.83230886395598676709820582475446130625,0.2976289965160974,1681858800
30351.8570901321179666203756948915226504704324,30318.9355351791857972095919321704512620744484,30324.4698991023283601895096015189962300465604,0.4986579136368477,1681855200
